Date,Open,High,Low,Close,Volume
2022-08-30,190500,196000,190500,195500,891335
2022-08-31,195000,197500,194500,196000,762426
2022-09-01,193500,197500,191000,195500,785337
2022-09-02,199000,203500,196000,196500,1401989
2022-09-05,197500,201000,197500,200000,886938
2022-09-06,200500,201000,198000,201000,591596
2022-09-07,201000,203000,199000,202000,758254
2022-09-08,202500,203000,198500,200000,860563
2022-09-13,200500,201500,198000,200500,910285
2022-09-14,197000,200000,196000,198500,668955
2022-09-15,199000,201000,198000,198000,404656
2022-09-16,199500,202500,199000,201000,911954
2022-09-19,201500,202000,198000,201500,693456
2022-09-20,202500,202500,198500,198500,692217
2022-09-21,197000,197500,194500,197000,622478
2022-09-22,194500,197000,192500,193500,540322
2022-09-23,194000,195500,190500,190500,680644
2022-09-26,187000,187500,180500,182500,1609911
2022-09-27,182500,186000,182000,186000,890612
2022-09-28,184000,184500,177500,179500,1163914
2022-09-29,182500,184000,181000,181500,714142
2022-09-30,181000,183000,174000,176500,1005125
2022-10-04,179000,183000,177500,179500,831935
2022-10-05,183500,184000,172000,177000,1144019
2022-10-06,178500,179500,175000,178000,611007
2022-10-07,176500,176500,174000,175500,608384
2022-10-11,170000,170500,166000,168000,1145441
2022-10-12,166500,169500,165500,168000,821753
2022-10-13,167500,168000,164500,164500,691537
2022-10-14,167000,168000,165000,167000,657249
2022-10-17,166000,168500,164000,167000,665601
2022-10-18,170500,171500,165000,168000,1286984
2022-10-19,166000,172500,166000,168000,1111330
2022-10-20,168500,169500,166500,168500,692203
2022-10-21,169000,169500,165500,167000,695788
2022-10-24,169000,169500,161500,161500,1443569
2022-10-25,162500,163000,160000,162500,967860
2022-10-26,163000,164000,160000,160500,1023919
2022-10-27,161000,163500,160500,162000,876823
2022-10-28,162000,166000,161500,164000,752111
2022-10-31,166000,166500,162000,164500,622380
2022-11-01,163500,165000,162000,164500,628185
2022-11-02,164500,165000,162000,165000,941434
2022-11-03,162500,163000,160500,162000,1008989
2022-11-04,162000,164000,161500,163000,522276
2022-11-07,166500,170000,165500,169500,1126417
2022-11-08,171500,172000,167500,170000,804889
2022-11-09,170500,172000,167000,169500,953568
2022-11-10,167000,173000,166500,169500,1018720
2022-11-11,174500,175500,171000,172000,980474
2022-11-14,174500,179500,174000,176000,1379189
2022-11-15,176500,177000,173000,174500,838806
2022-11-16,175000,175500,170500,172000,642717
2022-11-17,171000,172500,169500,170000,502812
2022-11-18,170000,173000,169500,169500,559141
2022-11-21,169500,170000,166500,168000,517728
2022-11-22,167500,168000,165000,165500,454542
2022-11-23,166500,167500,164000,166000,449446
2022-11-24,168000,168500,166500,167500,323362
2022-11-25,168000,168500,166000,166000,356637
2022-11-28,166000,169500,164000,167500,551024
2022-11-29,168000,169500,167000,169000,341427
2022-11-30,169000,170500,168500,169000,633720
2022-12-01,172000,173000,170500,171500,499538
2022-12-02,172000,172500,168500,169000,453689
2022-12-05,169500,170000,164500,165500,788455
2022-12-06,164000,165000,162500,164500,434862
2022-12-07,163500,165000,163000,163000,379112
2022-12-08,163500,163500,161000,162000,703551
2022-12-09,163500,164000,162000,162500,464194
2022-12-12,162000,163500,162000,163500,232963
2022-12-13,164000,164000,158000,159500,756323
2022-12-14,160000,165000,159500,163500,614474
2022-12-15,162500,165000,162000,162000,383741
2022-12-16,160000,163000,160000,162500,446581
2022-12-19,160500,161500,157500,159000,734465
2022-12-20,158000,158500,154500,157000,1039931
